Date,Time,Open,High,Low,Close,Volume
2015.09.02,05:35,1.53112,1.53126,1.53101,1.53119,193
2015.09.02,05:40,1.53120,1.53168,1.53119,1.53137,281
2015.09.02,05:45,1.53138,1.53143,1.53113,1.53118,307
2015.09.02,05:50,1.53117,1.53141,1.53098,1.53103,199
2015.09.02,05:55,1.53101,1.53161,1.53094,1.53149,273
2015.09.02,06:00,1.53148,1.53165,1.53135,1.53160,216
2015.09.02,06:05,1.53158,1.53186,1.53127,1.53186,336
2015.09.02,06:10,1.53186,1.53187,1.53148,1.53162,363
2015.09.02,06:15,1.53162,1.53175,1.53158,1.53172,272
2015.09.02,06:20,1.53171,1.53171,1.53101,1.53113,377
2015.09.02,06:25,1.53112,1.53133,1.53111,1.53111,229
2015.09.02,06:30,1.53111,1.53119,1.53103,1.53107,208
2015.09.02,06:35,1.53108,1.53112,1.53071,1.53076,173
2015.09.02,06:40,1.53077,1.53093,1.53047,1.53086,179
2015.09.02,06:45,1.53086,1.53086,1.53070,1.53081,130
2015.09.02,06:50,1.53083,1.53134,1.53078,1.53109,253
2015.09.02,06:55,1.53107,1.53116,1.53075,1.53084,171
2015.09.02,07:00,1.53084,1.53085,1.53060,1.53065,150
2015.09.02,07:05,1.53068,1.53072,1.53045,1.53046,270
2015.09.02,07:10,1.53046,1.53095,1.53045,1.53089,210
2015.09.02,07:15,1.53089,1.53110,1.53080,1.53110,236
2015.09.02,07:20,1.53110,1.53118,1.53049,1.53064,283
2015.09.02,07:25,1.53065,1.53092,1.53059,1.53086,305
2015.09.02,07:30,1.53085,1.53117,1.53083,1.53094,353
2015.09.02,07:35,1.53095,1.53100,1.53059,1.53073,355
2015.09.02,07:40,1.53073,1.53120,1.53061,1.53120,300
2015.09.02,07:45,1.53121,1.53156,1.53119,1.53135,339
2015.09.02,07:50,1.53136,1.53136,1.53076,1.53097,437
2015.09.02,07:55,1.53099,1.53136,1.53097,1.53105,359
2015.09.02,08:00,1.53106,1.53121,1.53091,1.53092,444
2015.09.02,08:05,1.53092,1.53112,1.53047,1.53109,433
2015.09.02,08:10,1.53111,1.53112,1.53059,1.53067,345
2015.09.02,08:15,1.53068,1.53146,1.53066,1.53120,264
2015.09.02,08:20,1.53119,1.53121,1.53055,1.53059,292
2015.09.02,08:25,1.53060,1.53061,1.52977,1.53008,364
2015.09.02,08:30,1.53009,1.53019,1.52983,1.52983,333
2015.09.02,08:35,1.52985,1.53053,1.52985,1.53042,291
2015.09.02,08:40,1.53041,1.53048,1.53006,1.53018,237
2015.09.02,08:45,1.53015,1.53028,1.52943,1.52945,236
2015.09.02,08:50,1.52944,1.53004,1.52942,1.52959,287
2015.09.02,08:55,1.52959,1.52973,1.52796,1.52807,371
2015.09.02,09:00,1.52815,1.52880,1.52815,1.52834,577
2015.09.02,09:05,1.52837,1.52911,1.52805,1.52911,498
2015.09.02,09:10,1.52912,1.52940,1.52848,1.52874,410
2015.09.02,09:15,1.52871,1.52881,1.52812,1.52825,472
2015.09.02,09:20,1.52825,1.52865,1.52713,1.52714,395
2015.09.02,09:25,1.52715,1.52893,1.52715,1.52881,383
2015.09.02,09:30,1.52879,1.52991,1.52879,1.52976,493
2015.09.02,09:35,1.52975,1.52976,1.52906,1.52919,469
2015.09.02,09:40,1.52918,1.52937,1.52865,1.52917,540
2015.09.02,09:45,1.52916,1.53017,1.52906,1.53017,484
2015.09.02,09:50,1.53021,1.53123,1.53016,1.53054,487
2015.09.02,09:55,1.53056,1.53069,1.52974,1.52983,543
2015.09.02,10:00,1.52982,1.53006,1.52926,1.52968,520
2015.09.02,10:05,1.52968,1.52992,1.52909,1.52955,590
2015.09.02,10:10,1.52955,1.52995,1.52925,1.52995,522
2015.09.02,10:15,1.52997,1.53002,1.52924,1.52962,631
2015.09.02,10:20,1.52964,1.53006,1.52922,1.52983,603
2015.09.02,10:25,1.52984,1.53032,1.52958,1.52985,630
2015.09.02,10:30,1.52979,1.52989,1.52859,1.52915,658
2015.09.02,10:35,1.52911,1.52928,1.52819,1.52905,479
2015.09.02,10:40,1.52902,1.52948,1.52888,1.52924,422
2015.09.02,10:45,1.52924,1.52997,1.52901,1.52928,604
2015.09.02,10:50,1.52929,1.53024,1.52926,1.53008,419
2015.09.02,10:55,1.53010,1.53019,1.52948,1.52958,591
2015.09.02,11:00,1.52963,1.52976,1.52862,1.52896,608
2015.09.02,11:05,1.52896,1.52903,1.52840,1.52840,505
2015.09.02,11:10,1.52839,1.52855,1.52779,1.52786,441
2015.09.02,11:15,1.52786,1.52829,1.52781,1.52797,581
2015.09.02,11:20,1.52798,1.52807,1.52756,1.52757,446
2015.09.02,11:25,1.52757,1.52760,1.52634,1.52705,563
2015.09.02,11:30,1.52706,1.52749,1.52694,1.52710,506
2015.09.02,11:35,1.52711,1.52761,1.52701,1.52725,516
2015.09.02,11:40,1.52724,1.52774,1.52669,1.52753,503
2015.09.02,11:45,1.52754,1.52778,1.52736,1.52750,390
2015.09.02,11:50,1.52750,1.52766,1.52674,1.52700,433
2015.09.02,11:55,1.52701,1.52735,1.52682,1.52697,342
2015.09.02,12:00,1.52696,1.52756,1.52696,1.52731,478
2015.09.02,12:05,1.52731,1.52810,1.52731,1.52806,476
2015.09.02,12:10,1.52805,1.52805,1.52716,1.52771,432
2015.09.02,12:15,1.52771,1.52851,1.52765,1.52831,468
2015.09.02,12:20,1.52832,1.52890,1.52821,1.52833,345
2015.09.02,12:25,1.52835,1.52857,1.52801,1.52801,334
2015.09.02,12:30,1.52801,1.52805,1.52768,1.52771,312
2015.09.02,12:35,1.52773,1.52779,1.52721,1.52753,402
2015.09.02,12:40,1.52751,1.52782,1.52743,1.52757,372
2015.09.02,12:45,1.52758,1.52758,1.52662,1.52666,406
2015.09.02,12:50,1.52667,1.52770,1.52654,1.52736,490
2015.09.02,12:55,1.52733,1.52749,1.52700,1.52740,289
2015.09.02,13:00,1.52739,1.52755,1.52664,1.52686,473
2015.09.02,13:05,1.52688,1.52780,1.52681,1.52753,484
2015.09.02,13:10,1.52752,1.52758,1.52707,1.52722,486
2015.09.02,13:15,1.52722,1.52818,1.52701,1.52783,465
2015.09.02,13:20,1.52784,1.52854,1.52784,1.52854,278
2015.09.02,13:25,1.52852,1.52857,1.52774,1.52774,405
2015.09.02,13:30,1.52775,1.52780,1.52687,1.52687,431
2015.09.02,13:35,1.52687,1.52773,1.52674,1.52763,476
2015.09.02,13:40,1.52762,1.52782,1.52754,1.52780,302
2015.09.02,13:45,1.52781,1.52788,1.52693,1.52738,366
2015.09.02,13:50,1.52740,1.52758,1.52698,1.52713,286
2015.09.02,13:55,1.52713,1.52764,1.52696,1.52764,366
2015.09.02,14:00,1.52764,1.52765,1.52693,1.52726,407
2015.09.02,14:05,1.52726,1.52740,1.52708,1.52711,306
2015.09.02,14:10,1.52711,1.52803,1.52699,1.52803,426
2015.09.02,14:15,1.52816,1.52869,1.52741,1.52743,826
2015.09.02,14:20,1.52739,1.52841,1.52722,1.52777,683
2015.09.02,14:25,1.52775,1.52785,1.52739,1.52747,508
2015.09.02,14:30,1.52748,1.52794,1.52712,1.52712,553
2015.09.02,14:35,1.52711,1.52825,1.52691,1.52809,573
2015.09.02,14:40,1.52807,1.52876,1.52752,1.52873,590
2015.09.02,14:45,1.52874,1.52935,1.52802,1.52821,521
2015.09.02,14:50,1.52823,1.52859,1.52781,1.52783,558
2015.09.02,14:55,1.52783,1.52814,1.52744,1.52779,611
2015.09.02,15:00,1.52779,1.52909,1.52766,1.52869,703
2015.09.02,15:05,1.52864,1.52892,1.52801,1.52862,552
2015.09.02,15:10,1.52865,1.52891,1.52811,1.52869,532
2015.09.02,15:15,1.52871,1.52927,1.52847,1.52895,471
2015.09.02,15:20,1.52897,1.52897,1.52832,1.52889,587
2015.09.02,15:25,1.52889,1.53014,1.52874,1.53006,475
2015.09.02,15:30,1.53006,1.53027,1.52988,1.53018,616
2015.09.02,15:35,1.53018,1.53045,1.52978,1.53023,591
2015.09.02,15:40,1.53025,1.53081,1.53010,1.53076,597
2015.09.02,15:45,1.53078,1.53114,1.53007,1.53075,655
2015.09.02,15:50,1.53074,1.53077,1.52946,1.52950,625
2015.09.02,15:55,1.52951,1.52973,1.52885,1.52885,558
2015.09.02,16:00,1.52883,1.53004,1.52859,1.52979,801
2015.09.02,16:05,1.52978,1.53005,1.52916,1.52981,593
2015.09.02,16:10,1.52981,1.53037,1.52956,1.52991,555
2015.09.02,16:15,1.52988,1.53075,1.52966,1.53062,518
2015.09.02,16:20,1.53060,1.53061,1.52946,1.52947,697
2015.09.02,16:25,1.52947,1.52977,1.52944,1.52960,507
2015.09.02,16:30,1.52960,1.52974,1.52911,1.52954,606
2015.09.02,16:35,1.52954,1.53037,1.52940,1.53008,679
2015.09.02,16:40,1.53008,1.53062,1.52997,1.53027,599
2015.09.02,16:45,1.53029,1.53056,1.52963,1.52989,581
2015.09.02,16:50,1.52989,1.53044,1.52917,1.52937,549
2015.09.02,16:55,1.52937,1.53034,1.52905,1.52916,682
2015.09.02,17:00,1.52916,1.52939,1.52829,1.52939,691
2015.09.02,17:05,1.52937,1.52963,1.52917,1.52951,398
2015.09.02,17:10,1.52952,1.52984,1.52921,1.52957,335
2015.09.02,17:15,1.52956,1.52958,1.52864,1.52886,436
2015.09.02,17:20,1.52887,1.52898,1.52845,1.52888,438
2015.09.02,17:25,1.52888,1.52956,1.52873,1.52938,391
2015.09.02,17:30,1.52938,1.52970,1.52906,1.52953,350
2015.09.02,17:35,1.52953,1.53003,1.52926,1.52992,396
2015.09.02,17:40,1.52990,1.52997,1.52962,1.52972,267
2015.09.02,17:45,1.52972,1.53009,1.52963,1.52991,292
2015.09.02,17:50,1.52995,1.53110,1.52995,1.53097,433
2015.09.02,17:55,1.53098,1.53132,1.53071,1.53079,415
2015.09.02,18:00,1.53080,1.53165,1.53080,1.53162,387
2015.09.02,18:05,1.53162,1.53203,1.53156,1.53177,311
2015.09.02,18:10,1.53171,1.53185,1.53115,1.53126,326
2015.09.02,18:15,1.53127,1.53141,1.53109,1.53116,234
2015.09.02,18:20,1.53116,1.53116,1.53029,1.53038,270
2015.09.02,18:25,1.53038,1.53047,1.53009,1.53030,303
2015.09.02,18:30,1.53032,1.53062,1.53026,1.53055,266
2015.09.02,18:35,1.53055,1.53068,1.53032,1.53038,157
2015.09.02,18:40,1.53038,1.53088,1.53024,1.53088,243
2015.09.02,18:45,1.53089,1.53116,1.53074,1.53114,196
2015.09.02,18:50,1.53116,1.53150,1.53110,1.53119,153
2015.09.02,18:55,1.53126,1.53155,1.53091,1.53091,328
2015.09.02,19:00,1.53094,1.53135,1.53067,1.53135,358
2015.09.02,19:05,1.53135,1.53168,1.53130,1.53142,235
2015.09.02,19:10,1.53142,1.53144,1.53094,1.53122,253
2015.09.02,19:15,1.53122,1.53122,1.53088,1.53088,180
2015.09.02,19:20,1.53087,1.53125,1.53085,1.53105,275
2015.09.02,19:25,1.53105,1.53163,1.53085,1.53139,268
2015.09.02,19:30,1.53141,1.53236,1.53137,1.53232,278
2015.09.02,19:35,1.53232,1.53254,1.53216,1.53224,266
2015.09.02,19:40,1.53224,1.53227,1.53202,1.53206,237
2015.09.02,19:45,1.53206,1.53216,1.53163,1.53177,296
2015.09.02,19:50,1.53183,1.53183,1.53150,1.53181,251
2015.09.02,19:55,1.53180,1.53218,1.53176,1.53199,227
2015.09.02,20:00,1.53198,1.53198,1.53141,1.53167,359
2015.09.02,20:05,1.53168,1.53173,1.53146,1.53165,310
2015.09.02,20:10,1.53166,1.53166,1.53140,1.53141,192
2015.09.02,20:15,1.53142,1.53178,1.53142,1.53150,263
2015.09.02,20:20,1.53150,1.53156,1.53114,1.53116,157
2015.09.02,20:25,1.53116,1.53142,1.53108,1.53109,215
2015.09.02,20:30,1.53108,1.53141,1.53100,1.53112,321
2015.09.02,20:35,1.53113,1.53159,1.53111,1.53141,223
2015.09.02,20:40,1.53140,1.53153,1.53087,1.53114,283
2015.09.02,20:45,1.53112,1.53113,1.53073,1.53076,202
2015.09.02,20:50,1.53075,1.53088,1.53057,1.53087,256
2015.09.02,20:55,1.53087,1.53090,1.53003,1.53010,390
2015.09.02,21:00,1.53010,1.53057,1.53009,1.53039,248
2015.09.02,21:05,1.53037,1.53047,1.53014,1.53018,258
2015.09.02,21:10,1.53022,1.53050,1.53018,1.53044,130
2015.09.02,21:15,1.53045,1.53081,1.53044,1.53079,193
2015.09.02,21:20,1.53081,1.53088,1.53064,1.53069,150
2015.09.02,21:25,1.53070,1.53071,1.52999,1.53005,233
2015.09.02,21:30,1.53005,1.53035,1.53004,1.53033,276
2015.09.02,21:35,1.53033,1.53037,1.53019,1.53030,200
2015.09.02,21:40,1.53027,1.53031,1.53007,1.53010,240
2015.09.02,21:45,1.53008,1.53008,1.52975,1.53004,240
2015.09.02,21:50,1.53004,1.53055,1.52993,1.53055,365
2015.09.02,21:55,1.53055,1.53056,1.52996,1.53008,358
2015.09.02,22:00,1.53008,1.53039,1.52999,1.53025,289
2015.09.02,22:05,1.53024,1.53024,1.52977,1.53014,228
2015.09.02,22:10,1.53014,1.53014,1.52987,1.52995,176
2015.09.02,22:15,1.52996,1.52996,1.52964,1.52987,104
2015.09.02,22:20,1.52988,1.52995,1.52940,1.52987,183
2015.09.02,22:25,1.52987,1.52996,1.52984,1.52991,103
2015.09.02,22:30,1.52988,1.52990,1.52955,1.52976,144
2015.09.02,22:35,1.52978,1.53006,1.52978,1.52991,144
2015.09.02,22:40,1.52987,1.52995,1.52984,1.52986,222
2015.09.02,22:45,1.52981,1.52995,1.52959,1.52964,152
2015.09.02,22:50,1.52965,1.52977,1.52953,1.52976,277
2015.09.02,22:55,1.52971,1.52978,1.52946,1.52946,295
2015.09.02,23:00,1.52973,1.52975,1.52962,1.52975,21
2015.09.02,23:05,1.52976,1.52976,1.52961,1.52967,26
2015.09.02,23:10,1.52967,1.52989,1.52967,1.52980,44
2015.09.02,23:15,1.52981,1.53004,1.52980,1.52991,48
2015.09.02,23:20,1.52991,1.53005,1.52988,1.53004,58
2015.09.02,23:25,1.53004,1.53005,1.52964,1.52972,71
2015.09.02,23:30,1.52969,1.53006,1.52968,1.53006,58
2015.09.02,23:35,1.53006,1.53006,1.52969,1.52975,123
2015.09.02,23:40,1.52975,1.52985,1.52970,1.52978,107
2015.09.02,23:45,1.52977,1.52979,1.52972,1.52976,16
2015.09.02,23:50,1.52977,1.52977,1.52965,1.52968,229
2015.09.02,23:55,1.52974,1.52987,1.52973,1.52983,59
2015.09.03,00:00,1.52993,1.53023,1.52992,1.53012,261
2015.09.03,00:05,1.53012,1.53015,1.52999,1.53007,174
2015.09.03,00:10,1.53005,1.53020,1.53005,1.53016,252
2015.09.03,00:15,1.53014,1.53056,1.53001,1.53048,219
2015.09.03,00:20,1.53048,1.53064,1.53038,1.53056,184
2015.09.03,00:25,1.53057,1.53076,1.53046,1.53049,266
2015.09.03,00:30,1.53051,1.53066,1.53034,1.53056,194
2015.09.03,00:35,1.53055,1.53064,1.53051,1.53061,125
2015.09.03,00:40,1.53060,1.53079,1.53050,1.53074,214
2015.09.03,00:45,1.53075,1.53085,1.53058,1.53065,144
2015.09.03,00:50,1.53065,1.53066,1.53035,1.53049,73
2015.09.03,00:55,1.53049,1.53071,1.53043,1.53063,114
2015.09.03,01:00,1.53063,1.53088,1.53063,1.53083,150
2015.09.03,01:05,1.53082,1.53085,1.53056,1.53065,118
2015.09.03,01:10,1.53065,1.53066,1.53054,1.53062,89
2015.09.03,01:15,1.53063,1.53064,1.53056,1.53060,66
2015.09.03,01:20,1.53060,1.53060,1.53057,1.53059,93
2015.09.03,01:25,1.53059,1.53063,1.53053,1.53058,136
2015.09.03,01:30,1.53059,1.53063,1.53025,1.53034,191
2015.09.03,01:35,1.53031,1.53055,1.53031,1.53051,234
2015.09.03,01:40,1.53051,1.53054,1.53046,1.53049,114
2015.09.03,01:45,1.53048,1.53048,1.53036,1.53040,103
2015.09.03,01:50,1.53040,1.53046,1.53031,1.53044,178
2015.09.03,01:55,1.53046,1.53049,1.53039,1.53041,197
2015.09.03,02:00,1.53040,1.53053,1.53020,1.53045,333
2015.09.03,02:05,1.53045,1.53052,1.53025,1.53031,163
2015.09.03,02:10,1.53032,1.53060,1.53026,1.53027,171
2015.09.03,02:15,1.53028,1.53038,1.53020,1.53022,106
2015.09.03,02:20,1.53023,1.53036,1.53021,1.53028,149
2015.09.03,02:25,1.53029,1.53041,1.53014,1.53015,178
2015.09.03,02:30,1.53016,1.53019,1.52995,1.53003,193
2015.09.03,02:35,1.53000,1.53008,1.52985,1.53005,109
2015.09.03,02:40,1.53006,1.53014,1.52995,1.53008,99
2015.09.03,02:45,1.53008,1.53068,1.53006,1.53061,244
2015.09.03,02:50,1.53059,1.53068,1.53028,1.53043,285
2015.09.03,02:55,1.53048,1.53082,1.53026,1.53062,281
2015.09.03,03:00,1.53062,1.53096,1.53060,1.53084,304
2015.09.03,03:05,1.53084,1.53097,1.53077,1.53094,230
2015.09.03,03:10,1.53092,1.53113,1.53082,1.53101,338
2015.09.03,03:15,1.53100,1.53106,1.53092,1.53106,224
2015.09.03,03:20,1.53103,1.53103,1.53092,1.53098,240
2015.09.03,03:25,1.53098,1.53126,1.53093,1.53115,117
2015.09.03,03:30,1.53113,1.53118,1.53072,1.53072,228
2015.09.03,03:35,1.53072,1.53113,1.53062,1.53110,255
2015.09.03,03:40,1.53107,1.53119,1.53100,1.53106,251
2015.09.03,03:45,1.53106,1.53119,1.53074,1.53111,226
2015.09.03,03:50,1.53112,1.53116,1.53059,1.53071,222
2015.09.03,03:55,1.53071,1.53090,1.53015,1.53018,280
2015.09.03,04:00,1.53024,1.53038,1.53011,1.53024,150
2015.09.03,04:05,1.53029,1.53029,1.52960,1.52980,195
2015.09.03,04:10,1.52979,1.52996,1.52970,1.52995,154
2015.09.03,04:15,1.52996,1.53007,1.52978,1.52983,223
2015.09.03,04:20,1.52985,1.53017,1.52982,1.53012,220
2015.09.03,04:25,1.53012,1.53012,1.52990,1.52996,148
2015.09.03,04:30,1.52995,1.52998,1.52989,1.52996,166
2015.09.03,04:35,1.52996,1.53006,1.52994,1.53003,79
2015.09.03,04:40,1.53002,1.53004,1.52983,1.52984,77
2015.09.03,04:45,1.52985,1.52990,1.52980,1.52987,88
2015.09.03,04:50,1.52987,1.52988,1.52971,1.52971,78
2015.09.03,04:55,1.52970,1.52971,1.52926,1.52948,68
2015.09.03,05:00,1.52949,1.52954,1.52924,1.52944,93
2015.09.03,05:05,1.52945,1.52946,1.52921,1.52926,102
2015.09.03,05:10,1.52926,1.52938,1.52917,1.52919,105
2015.09.03,05:15,1.52917,1.52937,1.52917,1.52922,163
2015.09.03,05:20,1.52921,1.52953,1.52921,1.52950,103
2015.09.03,05:25,1.52950,1.52974,1.52933,1.52974,79
2015.09.03,05:30,1.52973,1.52982,1.52962,1.52980,222
2015.09.03,05:35,1.52980,1.52988,1.52973,1.52981,103
2015.09.03,05:40,1.52980,1.52992,1.52956,1.52957,238
2015.09.03,05:45,1.52957,1.52981,1.52956,1.52971,98
2015.09.03,05:50,1.52970,1.52974,1.52963,1.52973,104
2015.09.03,05:55,1.52973,1.53002,1.52928,1.52941,220
2015.09.03,06:00,1.52931,1.52955,1.52880,1.52946,310
2015.09.03,06:05,1.52946,1.52946,1.52922,1.52943,151
2015.09.03,06:10,1.52944,1.52945,1.52934,1.52943,105
2015.09.03,06:15,1.52943,1.52946,1.52912,1.52921,111
2015.09.03,06:20,1.52921,1.52931,1.52921,1.52928,158
2015.09.03,06:25,1.52928,1.52941,1.52922,1.52923,110
2015.09.03,06:30,1.52924,1.52928,1.52909,1.52917,119
2015.09.03,06:35,1.52918,1.52937,1.52915,1.52929,118
2015.09.03,06:40,1.52931,1.52939,1.52918,1.52922,147
2015.09.03,06:45,1.52922,1.52942,1.52921,1.52931,138
2015.09.03,06:50,1.52931,1.52943,1.52922,1.52927,67
2015.09.03,06:55,1.52927,1.52936,1.52914,1.52917,122
2015.09.03,07:00,1.52917,1.52943,1.52917,1.52940,170
2015.09.03,07:05,1.52939,1.52946,1.52939,1.52946,58
2015.09.03,07:10,1.52945,1.52966,1.52933,1.52939,175
2015.09.03,07:15,1.52938,1.52953,1.52922,1.52929,181
2015.09.03,07:20,1.52928,1.52934,1.52892,1.52911,206
2015.09.03,07:25,1.52910,1.52919,1.52910,1.52912,69
2015.09.03,07:30,1.52912,1.52916,1.52906,1.52907,111
2015.09.03,07:35,1.52907,1.52913,1.52897,1.52901,160
2015.09.03,07:40,1.52902,1.52927,1.52901,1.52926,148
2015.09.03,07:45,1.52925,1.52932,1.52902,1.52911,125
2015.09.03,07:50,1.52910,1.52911,1.52875,1.52879,199
2015.09.03,07:55,1.52876,1.52901,1.52871,1.52901,132
2015.09.03,08:00,1.52901,1.52901,1.52814,1.52852,242
2015.09.03,08:05,1.52852,1.52883,1.52851,1.52877,174
2015.09.03,08:10,1.52877,1.52882,1.52871,1.52872,142
2015.09.03,08:15,1.52873,1.52875,1.52829,1.52829,144
2015.09.03,08:20,1.52829,1.52847,1.52799,1.52806,149
2015.09.03,08:25,1.52804,1.52845,1.52802,1.52845,238
2015.09.03,08:30,1.52845,1.52859,1.52830,1.52834,222
2015.09.03,08:35,1.52833,1.52833,1.52723,1.52751,261
2015.09.03,08:40,1.52753,1.52784,1.52743,1.52768,172
2015.09.03,08:45,1.52768,1.52787,1.52733,1.52747,200
2015.09.03,08:50,1.52747,1.52801,1.52744,1.52763,301
2015.09.03,08:55,1.52764,1.52766,1.52702,1.52711,226
2015.09.03,09:00,1.52712,1.52747,1.52654,1.52730,453
2015.09.03,09:05,1.52731,1.52773,1.52692,1.52756,541
2015.09.03,09:10,1.52754,1.52765,1.52698,1.52698,442
2015.09.03,09:15,1.52697,1.52725,1.52657,1.52667,421
2015.09.03,09:20,1.52666,1.52691,1.52657,1.52671,350
2015.09.03,09:25,1.52678,1.52740,1.52678,1.52733,349
2015.09.03,09:30,1.52734,1.52759,1.52716,1.52754,321
2015.09.03,09:35,1.52755,1.52755,1.52696,1.52748,345
2015.09.03,09:40,1.52747,1.52748,1.52605,1.52633,355
2015.09.03,09:45,1.52632,1.52655,1.52594,1.52607,423
2015.09.03,09:50,1.52604,1.52631,1.52551,1.52623,412
2015.09.03,09:55,1.52635,1.52664,1.52588,1.52623,414
2015.09.03,10:00,1.52621,1.52677,1.52611,1.52613,448
2015.09.03,10:05,1.52611,1.52665,1.52578,1.52654,352
2015.09.03,10:10,1.52654,1.52697,1.52629,1.52666,409
2015.09.03,10:15,1.52666,1.52669,1.52615,1.52624,313
2015.09.03,10:20,1.52624,1.52662,1.52607,1.52638,359
2015.09.03,10:25,1.52639,1.52668,1.52592,1.52610,540
2015.09.03,10:30,1.52453,1.52578,1.52371,1.52576,724
2015.09.03,10:35,1.52578,1.52611,1.52536,1.52600,550
2015.09.03,10:40,1.52600,1.52613,1.52541,1.52567,328
2015.09.03,10:45,1.52564,1.52601,1.52541,1.52553,382
2015.09.03,10:50,1.52553,1.52583,1.52538,1.52567,351
2015.09.03,10:55,1.52565,1.52573,1.52509,1.52544,309
2015.09.03,11:00,1.52546,1.52588,1.52524,1.52586,351
2015.09.03,11:05,1.52586,1.52643,1.52584,1.52633,330
2015.09.03,11:10,1.52633,1.52648,1.52562,1.52571,440
2015.09.03,11:15,1.52571,1.52836,1.52564,1.52782,557
2015.09.03,11:20,1.52780,1.52801,1.52699,1.52721,395
2015.09.03,11:25,1.52721,1.52782,1.52684,1.52762,411
2015.09.03,11:30,1.52761,1.52841,1.52725,1.52826,400
2015.09.03,11:35,1.52825,1.52872,1.52805,1.52834,323
2015.09.03,11:40,1.52835,1.52871,1.52769,1.52780,320
2015.09.03,11:45,1.52781,1.52781,1.52721,1.52724,402
2015.09.03,11:50,1.52720,1.52738,1.52703,1.52727,258
2015.09.03,11:55,1.52727,1.52752,1.52678,1.52735,316
2015.09.03,12:00,1.52736,1.52797,1.52729,1.52792,351
2015.09.03,12:05,1.52789,1.52800,1.52759,1.52786,288
2015.09.03,12:10,1.52786,1.52789,1.52749,1.52771,346
2015.09.03,12:15,1.52771,1.52860,1.52761,1.52851,387
2015.09.03,12:20,1.52851,1.52866,1.52785,1.52794,347
2015.09.03,12:25,1.52793,1.52845,1.52790,1.52824,234
2015.09.03,12:30,1.52824,1.52826,1.52798,1.52812,205
2015.09.03,12:35,1.52813,1.52816,1.52742,1.52767,288
2015.09.03,12:40,1.52766,1.52826,1.52745,1.52776,294
2015.09.03,12:45,1.52776,1.52777,1.52752,1.52773,212
2015.09.03,12:50,1.52774,1.52794,1.52755,1.52779,273
2015.09.03,12:55,1.52777,1.52805,1.52744,1.52800,438
2015.09.03,13:00,1.52800,1.52802,1.52702,1.52741,412
2015.09.03,13:05,1.52741,1.52793,1.52740,1.52746,328
2015.09.03,13:10,1.52746,1.52776,1.52723,1.52771,245
2015.09.03,13:15,1.52772,1.52793,1.52724,1.52757,332
2015.09.03,13:20,1.52756,1.52817,1.52737,1.52816,445
2015.09.03,13:25,1.52821,1.52834,1.52793,1.52796,389
2015.09.03,13:30,1.52796,1.52801,1.52744,1.52787,409
2015.09.03,13:35,1.52779,1.52779,1.52739,1.52759,415
2015.09.03,13:40,1.52760,1.52785,1.52736,1.52740,439
2015.09.03,13:45,1.52741,1.52783,1.52727,1.52761,303
2015.09.03,13:50,1.52761,1.52802,1.52673,1.52675,310
2015.09.03,13:55,1.52676,1.52770,1.52670,1.52728,371
2015.09.03,14:00,1.52731,1.52822,1.52713,1.52807,475
2015.09.03,14:05,1.52807,1.52843,1.52784,1.52800,463
2015.09.03,14:10,1.52800,1.52858,1.52761,1.52855,382
2015.09.03,14:15,1.52854,1.52865,1.52803,1.52810,423
2015.09.03,14:20,1.52808,1.52831,1.52756,1.52795,402
2015.09.03,14:25,1.52795,1.52831,1.52642,1.52668,395
2015.09.03,14:30,1.52664,1.52786,1.52556,1.52659,960
2015.09.03,14:35,1.52658,1.52867,1.52621,1.52837,1220
2015.09.03,14:40,1.52835,1.52867,1.52625,1.52657,1264
2015.09.03,14:45,1.52658,1.52758,1.52616,1.52722,1075
2015.09.03,14:50,1.52721,1.52833,1.52663,1.52686,1082
2015.09.03,14:55,1.52686,1.52738,1.52656,1.52710,1023
2015.09.03,15:00,1.52709,1.52709,1.52574,1.52615,940
2015.09.03,15:05,1.52617,1.52728,1.52617,1.52690,763
2015.09.03,15:10,1.52684,1.52708,1.52617,1.52625,637
2015.09.03,15:15,1.52630,1.52644,1.52594,1.52613,735
2015.09.03,15:20,1.52614,1.52671,1.52591,1.52668,748
2015.09.03,15:25,1.52668,1.52740,1.52644,1.52708,554
2015.09.03,15:30,1.52706,1.52741,1.52695,1.52736,650
2015.09.03,15:35,1.52736,1.52738,1.52674,1.52728,616
2015.09.03,15:40,1.52728,1.52800,1.52717,1.52778,698
2015.09.03,15:45,1.52778,1.52782,1.52705,1.52731,664
2015.09.03,15:50,1.52733,1.52749,1.52694,1.52714,640
2015.09.03,15:55,1.52713,1.52717,1.52622,1.52676,503
2015.09.03,16:00,1.52668,1.52668,1.52459,1.52483,714
2015.09.03,16:05,1.52479,1.52491,1.52429,1.52475,570
2015.09.03,16:10,1.52475,1.52544,1.52475,1.52487,601
2015.09.03,16:15,1.52488,1.52637,1.52488,1.52615,637
2015.09.03,16:20,1.52618,1.52632,1.52571,1.52591,518
2015.09.03,16:25,1.52590,1.52609,1.52565,1.52588,450
2015.09.03,16:30,1.52585,1.52594,1.52543,1.52583,517
2015.09.03,16:35,1.52585,1.52593,1.52551,1.52572,501
2015.09.03,16:40,1.52573,1.52574,1.52404,1.52431,405
2015.09.03,16:45,1.52431,1.52437,1.52339,1.52374,603
